models,3,5,10,20,30,40,50,60
mmsyn_sm05,24.981925408045452,11.647448062896729,7.877447446187337,8.104120095570883,8.204155047734579,9.34796142578125,8.22629459698995,8.546407540639242
mmsyn_sm05_mfel,407.0967806180318,364.36750960350037,375.883310397466,375.7059874534607,733.949818611145,920.425988038381,1019.1284161408743
mmsyn_sm05_mfel_new,474.8408252398173,627.664184888204
