cores,time_total,time_initial_setup,time_projection,time_enumeration,time_postprocessing,ECM_count,max_rss,swap
3,365.68036341667175,17.80397629737854,343.88841191927594,3.7343623638153076,0.25243330001831055,4132,227708,0
5,235.45703053474426,8.428420066833496,225.35926564534506,1.395072062810262,0.27303099632263184,4132,300388,0
10,241.286283493042,5.527247985204061,234.4747466246287,0.9979102611541748,0.28516586621602374,4132,299817.3333333333,0
20,258.8567726612091,5.582874298095703,252.04130228360495,0.9091223080952963,0.3222792148590088,4132,286440,0
30,255.44883998235068,5.684836308161418,248.54486401875815,0.8645862738291422,0.3533315658569336,4132,264544,0
40,263.6874081293742,5.746687650680542,256.72396723429364,0.8616720835367838,0.3538808822631836,4132,243661.33333333334,0
50,269.7226095199585,4.602327982584636,263.8826876481374,0.8740427494049072,0.3621932665506999,4132,263922.6666666667,0
60,278.3793765703837,4.738159100214641,272.34155591328937,0.9040071169535319,0.3944255510965983,4132,232554.66666666666,0
