cores,time_total,time_initial_setup,time_projection,time_enumeration,time_postprocessing,ECM_count,max_rss,swap
20,257.4935636520386,5.882829348246257,249.73913399378458,1.412535587946574,0.4579153060913086,9702,274513.3333333333,0
