cores,time_total,time_initial_setup,time_projection,time_enumeration,time_postprocessing,ECM_count,max_rss,swap
3,2931.3957698345184,30.266518115997314,379.7267407576243,2487.5742087364197,33.82702040672302,2481162,642621.3333333334,0
5,1613.4712934494019,15.773217916488647,608.1410568555197,966.6342303752899,22.92130438486735,2481162,634512,0
10,1111.042559146881,10.131415843963623,699.86465771993,384.9250024159749,16.12000783284505,2481162,641662.6666666666,0
20,1077.1771299044292,8.522502183914185,860.547722419103,195.50942866007486,12.596051692962646,2481162,627126.6666666666,0
30,1082.909153540929,8.40106733640035,930.5111254851023,134.17777713139853,9.817861398061117,2481162,624118.6666666666,0
40,961.3036588827769,7.930680354436238,873.9517061710358,69.77253683408101,9.647461811701456,2481162,634557.3333333334,0
50,1007.0954059759775,7.559691270192464,933.2378346125284,56.150558869043984,10.146048307418823,2481162,653442.6666666666,0
60,1267.8812789916992,6.309800783793132,1206.3202511469524,45.305274883906044,9.94468347231547,2481162,626104,0
