cores,time_total,time_preprocessing,time_first_vertex_enumeration,time_intermediate_processing,time_second_vertex_enumeration,time_postprocessing,max_rss,swap
20,39.61815428733826,4.234155813852946,17.28104527791341,8.831656376520792,7.380650281906128,1.8896634578704834,304438.6666666667,0
