cores,time_total,time_preprocessing,time_first_vertex_enumeration,time_intermediate_processing,time_second_vertex_enumeration,time_postprocessing,max_rss,swap
60,141957.35390901566,6.5636961460113525,19.645657539367676,27.210981369018555,90425.18341517448,51478.74925041199,477964,0
