cores,time_total,time_preprocessing,time_first_vertex_enumeration,time_intermediate_processing,time_second_vertex_enumeration,time_postprocessing,max_rss,swap
20,14739.866364876429,5.634465138117473,29.909228245417278,18.110607465108234,11199.327187299728,3486.883853673935,371436,0
