cores,time_total,time_preprocessing,time_first_vertex_enumeration,time_intermediate_processing,time_second_vertex_enumeration,time_postprocessing,max_rss,swap
3,463.7144413789113,4.706722100575765,202.45370284716287,9.709820985794067,239.33326824506125,7.509891986846924,436209.3333333333,0
5,162.81363328297934,4.799160083134969,62.52589750289917,9.67292833328247,78.31965684890747,7.4945654074351,330100,0
10,88.8917904694875,4.65713906288147,33.561415354410805,9.641641537348429,33.56803425153097,7.462476094563802,318420,0
20,57.73803766568502,4.561256965001424,17.586153030395508,9.608073472976685,18.471943616867065,7.509564558664958,282986.6666666667,0
30,49.596522172292076,4.621302048365275,15.055162270863852,9.655825932820639,12.738186597824097,7.525069793065389,347085.3333333333,0
40,48.077593882878624,4.627137740453084,14.314068873723349,9.61553700764974,11.95475443204244,7.565051952997844,223584,0
50,45.057001988093056,4.7187340259552,11.317857027053833,9.64313824971517,11.853311538696289,7.522972027460734,375133.3333333333,0
60,44.48964277903239,4.580946207046509,11.214901129404703,9.621489683787027,11.600165685017904,7.471082846323649,371185.3333333333,0
