cores,time_total,time_preprocessing,time_first_vertex_enumeration,time_intermediate_processing,time_second_vertex_enumeration,time_postprocessing,max_rss,swap
60,851414.1612331867,6.908262491226196,20.489668607711792,25.619183778762817,762573.096704483,88788.04651856422,468260,0
