cores,time_total,time_initial_setup,time_projection,time_enumeration,time_postprocessing,ECM_count,max_rss,swap
3,3113.411412795385,30.326670328776043,561.4274863402048,2487.31738448143,34.33867128690084,2481162,632554.6666666666,0
5,1248.11093099912,13.106478850046793,383.3103696505229,830.0332959493002,21.659521023432415,2481162,651790.6666666666,0
10,650.4126017888387,7.594858010609944,314.0112753709157,313.46121827761334,15.344010353088379,2481162,639708,0
20,470.4316318829854,7.388968547185262,309.3250253200531,142.10868430137634,11.607712825139364,2481162,638980,0
30,422.79287298520404,7.35597562789917,316.80499442418414,88.76152690251668,9.869124174118042,2481162,627756,0
40,413.9805947939555,7.4394917488098145,324.54248388608295,72.02596386273702,9.971427043279013,2481162,639024,0
50,408.4369804064433,7.573976119359334,333.0835590362549,57.83429574966431,9.943854093551636,2481162,628282.6666666666,0
60,432.6828025182088,6.275591770807902,371.0849130153656,44.84680390357971,10.474230766296387,2481162,648853.3333333334,0
