cores,time_total,time_initial_setup,time_projection,time_enumeration,time_postprocessing,ECM_count,max_rss,swap
20,954.8315029144287,7.795595010121663,324.82802017529804,589.7427328427633,32.46394292513529,9924618,645102.6666666666,0
