cores,time_total,time_initial_setup,time_projection,time_enumeration,time_postprocessing,ECM_count,max_rss,swap
20,256.25243520736694,5.640658934911092,244.32903472582498,1.111335277557373,5.170207262039185,6486,201257.33333333334,0
