cores,time_total,time_initial_setup,time_projection,time_enumeration,time_postprocessing,ECM_count,max_rss,swap
20,804.7300754388174,8.400746981302897,524.4388928413391,191.757683356603,80.13135409355164,2481162,886750.6666666666,0
